art,klasse,ordnung,familie
1120121,1,115,11509
1120404,1,115,11514
1120418,1,115,11514
1120806,1,115,11507
1160411,1,121,12110
1160413,1,121,12109
2010202,2,204,20401
2050207,2,229,22901
2070402,2,206,20608
2070809,2,206,20611
2080304,2,243,24303
2080412,2,234,23414
2090603,2,207,20710
2100307,2,220,22003
2130318,2,244,24413
2130616,2,244,24408
3010817,3,301,30107
3030209,3,305,30504
5010109,6,601,60101
5010119,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5060102,6,606,60601
5060203,6,606,60602
5070201,6,607,60702
5070203,6,607,60702
5070209,6,607,60702
5070301,6,607,60703
5080107,6,608,60801
5080108,6,608,60801
5090102,6,609,60901
21103171,1,115,11509
21103173,6,607,60702
21103246,6,607,60702
21103529,6,607,60702
21103605,6,604,60401
50901010,6,609,60905
50902495,6,609,60904
50903201,6,605,60505
50903334,6,608,60801
50903468,6,603,60301
50903581,6,607,60704
50903582,6,607,60704
50903871,6,607,60704
50903880,2,231,23102
50904611,6,605,60506
50904953,6,608,60801
50905215,6,603,60303
50905976,6,606,60602
50906055,6,603,60301
55006725,6,603,60301
55008622,6,602,60211
