art,klasse,ordnung,familie
2070404,2,206,20608
2070708,2,206,20612
2090524,2,207,20707
2090603,2,207,20710
2090609,2,207,20703
2090717,2,207,20709
2100407,2,220,22005
2120305,2,219,21904
2130302,2,244,24414
2130317,2,244,24402
2130509,2,244,24415
2130511,2,244,24417
2130515,2,244,24417
5010109,6,601,60101
5020201,6,602,60204
5060102,6,606,60601
5060203,6,606,60602
5060210,6,606,60602
5060211,6,606,60602
5070301,6,607,60703
5090102,6,609,60901
21103172,6,606,60601
21103173,6,607,60702
50901010,6,609,60905
50902174,6,609,60905
50902487,6,609,60904
50902495,6,609,60904
50904186,6,607,60701
50904953,6,608,60801
50905976,6,606,60602
