art,klasse,ordnung,familie
1070111,1,108,10802
1070418,1,108,10813
1070508,1,108,10812
1070609,1,108,10815
1071111,1,108,10818
1100505,1,113,11314
1100510,1,113,11314
1100702,1,113,11311
1120210,1,115,11510
1120303,1,115,11512
1120304,1,115,11512
1120307,1,115,11512
1120603,1,115,11504
1120609,1,115,11504
1120704,1,115,11506
1120826,1,115,11507
1120905,1,115,11508
1120907,1,115,11508
1120912,1,115,11508
1120920,1,115,11508
1160411,1,121,12110
1160433,1,121,12110
1161016,1,121,12124
1161019,1,121,12124
2010105,2,201,20101
2050202,2,229,22901
2070402,2,206,20608
2070404,2,206,20608
2070809,2,206,20611
2090603,2,207,20710
2090712,2,207,20709
2100410,2,220,22005
2130609,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
3010815,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3030210,3,305,30504
3040106,3,303,30303
3040111,3,303,30303
3040126,3,303,30311
3040304,3,303,30316
3040312,3,303,30316
3040402,3,303,30319
3040405,3,303,30319
3040509,3,303,30320
3040511,3,303,30324
3040512,3,303,30321
3040712,3,303,30332
3040720,3,303,30332
3040804,3,303,30330
3040805,3,303,30330
3041102,3,303,30344
3041116,3,303,30344
5010109,6,601,60101
5020201,6,602,60204
5030105,6,603,60301
5040112,6,604,60401
5040202,6,604,60402
5050301,6,605,60503
5050630,6,605,60506
5060210,6,606,60602
5070301,6,607,60703
21102374,3,303,30344
21102469,3,303,30319
21102895,2,206,20612
21103045,1,108,10806
21103170,6,605,60501
21103171,1,115,11509
21103172,6,606,60601
21103173,6,607,60702
50901611,1,108,10815
50901661,3,303,30324
50903201,6,605,60505
50903574,6,615,61501
50903581,6,607,60704
50905976,6,606,60602
55004248,6,602,60210
55005407,6,611,61116
55005530,6,612,61213
55009112,2,235,23501
55011121,3,303,30315
55014315,6,605,60506
