art,klasse,ordnung,familie
1020604,1,102,10213
1060101,1,107,10701
1070104,1,108,10802
1070111,1,108,10802
1070406,1,108,10813
1070408,1,108,10813
1070419,1,108,10813
1070501,1,108,10812
1070810,1,108,10814
1071111,1,108,10818
1100706,1,113,11311
1120107,1,115,11509
1120303,1,115,11512
1120304,1,115,11512
1120420,1,115,11513
1120508,1,115,11503
1120603,1,115,11504
1120604,1,115,11504
1120609,1,115,11504
1120807,1,115,11507
1120812,1,115,11507
1120821,1,115,11507
1120823,1,115,11507
1120826,1,115,11507
2090709,2,207,20709
2090712,2,207,20709
2090731,2,207,20709
2130328,2,244,24414
2130903,2,244,24405
3010815,3,301,30107
3040305,3,303,30316
5010102,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5050301,6,605,60503
5050429,6,605,60504
5050502,6,605,60505
5050611,6,605,60506
5050623,6,605,60506
5050630,6,605,60506
5090102,6,609,60901
21102314,1,113,11343
21103589,6,607,60702
21103605,6,604,60401
50901010,6,609,60905
